col1 col2
6241.1 1.24601e-14
6242.23 1.24067e-14
6243.36 1.23542e-14
6244.49 1.23482e-14
6245.62 1.23498e-14
6246.75 1.23424e-14
6247.88 1.23359e-14
6249.01 1.23699e-14
6250.14 1.24055e-14
6251.27 1.242e-14
6252.4 1.24228e-14
6253.53 1.24018e-14
6254.66 1.24175e-14
6255.79 1.2463e-14
6256.92 1.24733e-14
6258.05 1.24328e-14
6259.18 1.23762e-14
6260.31 1.23458e-14
6261.44 1.2336e-14
6262.57 1.22666e-14
6263.7 1.21644e-14
6264.83 1.20899e-14
6265.96 1.20961e-14
6267.09 1.21602e-14
6268.22 1.22216e-14
6269.35 1.22382e-14
6270.48 1.22246e-14
6271.61 1.22545e-14
6272.74 1.23185e-14
6273.87 1.23684e-14
6275.0 1.23981e-14
6276.13 1.24166e-14
6277.26 1.244e-14
6278.39 1.2464e-14
6279.52 1.24837e-14
6280.65 1.24825e-14
6281.78 1.2462e-14
6282.91 1.24689e-14
6284.04 1.24828e-14
6285.17 1.25029e-14
6286.3 1.25116e-14
6287.43 1.25517e-14
6288.56 1.25978e-14
6289.69 1.26988e-14
6290.82 1.28115e-14
6291.95 1.29741e-14
6293.08 1.31131e-14
6294.21 1.3297e-14
6295.34 1.34951e-14
6296.47 1.37071e-14
6297.6 1.38781e-14
6298.73 1.40128e-14
6299.86 1.41109e-14
6300.99 1.41979e-14
6302.12 1.429e-14
6303.25 1.43667e-14
6304.38 1.43457e-14
6305.51 1.41933e-14
6306.64 1.40139e-14
6307.77 1.38253e-14
6308.9 1.36459e-14
6310.03 1.34699e-14
6311.16 1.33078e-14
6312.29 1.31915e-14
6313.42 1.31065e-14
6314.55 1.30424e-14
6315.68 1.29812e-14
6316.81 1.28872e-14
6317.94 1.27931e-14
6319.07 1.27164e-14
6320.2 1.26681e-14
6321.33 1.26651e-14
6322.46 1.26985e-14
6323.59 1.27393e-14
6324.72 1.27872e-14
6325.85 1.28257e-14
6326.98 1.28466e-14
6328.1 1.28524e-14
6329.23 1.28448e-14
6330.36 1.28422e-14
6331.49 1.28504e-14
6332.62 1.2836e-14
6333.75 1.27952e-14
6334.88 1.27257e-14
6336.01 1.26667e-14
6337.14 1.26264e-14
6338.27 1.26117e-14
6339.4 1.26222e-14
6340.53 1.26375e-14
6341.66 1.26323e-14
6342.79 1.25863e-14
6343.92 1.25567e-14
6345.05 1.25924e-14
6346.18 1.26823e-14
6347.31 1.27702e-14
6348.44 1.28577e-14
6349.57 1.29276e-14
6350.7 1.29968e-14
6351.83 1.30178e-14
6352.96 1.30365e-14
6354.09 1.30895e-14
6355.22 1.31876e-14
6356.35 1.33197e-14
6357.48 1.34197e-14
6358.61 1.34488e-14
6359.74 1.34249e-14
6360.87 1.34222e-14
6362.0 1.34588e-14
6363.13 1.35258e-14
6364.26 1.35818e-14
6365.39 1.36264e-14
6366.52 1.36471e-14
6367.65 1.36732e-14
6368.78 1.36986e-14
6369.91 1.37161e-14
6371.04 1.3713e-14
6372.17 1.36697e-14
6373.3 1.35947e-14
6374.43 1.34945e-14
6375.56 1.33939e-14
6376.69 1.32727e-14
6377.82 1.31927e-14
6378.95 1.3118e-14
6380.08 1.30695e-14
6381.21 1.30525e-14
6382.34 1.30666e-14
6383.47 1.31426e-14
6384.6 1.3237e-14
6385.73 1.33547e-14
6386.86 1.34335e-14
6387.99 1.34183e-14
6389.12 1.33426e-14
6390.25 1.3258e-14
6391.38 1.3198e-14
6392.51 1.32164e-14
6393.64 1.32903e-14
6394.77 1.33171e-14
6395.9 1.33147e-14
6397.03 1.33162e-14
6398.16 1.33339e-14
6399.29 1.33284e-14
6400.42 1.33202e-14
6401.55 1.33447e-14
6402.68 1.34014e-14
6403.81 1.34643e-14
6404.94 1.35062e-14
6406.07 1.35244e-14
6407.2 1.35349e-14
6408.33 1.34957e-14
6409.46 1.34374e-14
6410.59 1.34039e-14
6411.72 1.33957e-14
6412.85 1.34037e-14
6413.98 1.34304e-14
6415.11 1.34246e-14
6416.24 1.33883e-14
6417.37 1.33732e-14
6418.5 1.34789e-14
6419.63 1.36085e-14
6420.76 1.36836e-14
6421.89 1.36834e-14
6423.02 1.36601e-14
6424.15 1.3664e-14
6425.28 1.371e-14
6426.41 1.37923e-14
6427.54 1.38713e-14
6428.67 1.3952e-14
6429.8 1.402e-14
6430.93 1.40944e-14
6432.06 1.4149e-14
6433.19 1.41771e-14
6434.32 1.4176e-14
6435.45 1.41749e-14
6436.58 1.41933e-14
6437.71 1.42596e-14
6438.84 1.43212e-14
6439.97 1.43425e-14
6441.1 1.43417e-14
6442.23 1.43789e-14
6443.36 1.44509e-14
6444.49 1.45273e-14
6445.62 1.46112e-14
6446.75 1.47037e-14
6447.88 1.48294e-14
6449.01 1.49384e-14
6450.14 1.49973e-14
6451.27 1.50258e-14
6452.4 1.50393e-14
6453.53 1.50728e-14
6454.66 1.51137e-14
6455.79 1.51581e-14
6456.92 1.52064e-14
6458.05 1.52285e-14
6459.18 1.52766e-14
6460.31 1.5338e-14
6461.44 1.54444e-14
6462.57 1.55483e-14
6463.7 1.56606e-14
6464.83 1.5758e-14
6465.96 1.58368e-14
6467.08 1.59005e-14
6468.21 1.5986e-14
6469.34 1.60232e-14
6470.47 1.5934e-14
6471.6 1.5863e-14
6472.73 1.59083e-14
6473.86 1.60094e-14
6474.99 1.61321e-14
6476.12 1.6257e-14
6477.25 1.63668e-14
6478.38 1.64332e-14
6479.51 1.64643e-14
6480.64 1.65477e-14
6481.77 1.66825e-14
6482.9 1.6837e-14
6484.03 1.70347e-14
6485.16 1.72484e-14
6486.29 1.75082e-14
6487.42 1.78232e-14
6488.55 1.82334e-14
6489.68 1.85562e-14
6490.81 1.86572e-14
6491.94 1.87298e-14
6493.07 1.89176e-14
6494.2 1.91271e-14
6495.33 1.93227e-14
6496.46 1.95285e-14
6497.59 1.9766e-14
6498.72 2.0049e-14
6499.85 2.03634e-14
6500.98 2.0658e-14
6502.11 2.09046e-14
6503.24 2.10925e-14
6504.37 2.12755e-14
6505.5 2.14751e-14
6506.63 2.1726e-14
6507.76 2.19632e-14
6508.89 2.22535e-14
6510.02 2.25326e-14
6511.15 2.28808e-14
6512.28 2.31873e-14
6513.41 2.35479e-14
6514.54 2.39026e-14
6515.67 2.42941e-14
6516.8 2.46672e-14
6517.93 2.50579e-14
6519.06 2.53978e-14
6520.19 2.58165e-14
6521.32 2.62622e-14
6522.45 2.67857e-14
6523.58 2.73414e-14
6524.71 2.79011e-14
6525.84 2.84269e-14
6526.97 2.90113e-14
6528.1 2.95886e-14
6529.23 3.02345e-14
6530.36 3.08734e-14
6531.49 3.16196e-14
6532.62 3.23213e-14
6533.75 3.30989e-14
6534.88 3.38424e-14
6536.01 3.47917e-14
6537.14 3.57951e-14
6538.27 3.69886e-14
6539.4 3.80057e-14
6540.53 3.91496e-14
6541.66 4.02918e-14
6542.79 4.16442e-14
6543.92 4.29543e-14
6545.05 4.44432e-14
6546.18 4.5965e-14
6547.31 4.76805e-14
6548.44 4.94723e-14
6549.57 5.13657e-14
6550.7 5.31534e-14
6551.83 5.52168e-14
6552.96 5.71981e-14
6554.09 5.97212e-14
6555.22 6.20855e-14
6556.35 6.4909e-14
6557.48 6.71687e-14
6558.61 6.93829e-14
6559.74 7.08987e-14
6560.87 7.26581e-14
6562.0 7.41684e-14
6563.13 7.56649e-14
6564.26 7.6187e-14
6565.39 7.5536e-14
6566.52 7.35056e-14
6567.65 7.06286e-14
6568.78 6.80239e-14
6569.91 6.53476e-14
6571.04 6.30744e-14
6572.17 6.06242e-14
6573.3 5.83049e-14
6574.43 5.6079e-14
6575.56 5.43087e-14
6576.69 5.28428e-14
6577.82 5.17749e-14
6578.95 5.10349e-14
6580.08 5.05985e-14
6581.21 5.03923e-14
6582.34 4.99976e-14
6583.47 4.94647e-14
6584.6 4.84986e-14
6585.73 4.7255e-14
6586.86 4.55652e-14
6587.99 4.3747e-14
6589.12 4.19252e-14
6590.25 4.0202e-14
6591.38 3.86758e-14
6592.51 3.72159e-14
6593.64 3.59275e-14
6594.77 3.48715e-14
6595.9 3.40268e-14
6597.03 3.33323e-14
6598.16 3.26387e-14
6599.29 3.19684e-14
6600.42 3.118e-14
6601.54 3.04179e-14
6602.67 2.96256e-14
6603.81 2.8924e-14
6604.94 2.82675e-14
6606.06 2.7715e-14
6607.19 2.7245e-14
6608.32 2.68621e-14
6609.45 2.65552e-14
6610.58 2.65403e-14
6611.71 2.63368e-14
6612.84 2.59526e-14
6613.97 2.54381e-14
6615.1 2.50478e-14
6616.23 2.47221e-14
6617.36 2.44389e-14
6618.49 2.4133e-14
6619.62 2.38195e-14
6620.75 2.33947e-14
6621.88 2.30347e-14
6623.01 2.28047e-14
6624.14 2.26843e-14
6625.27 2.26455e-14
6626.4 2.26048e-14
6627.53 2.24037e-14
6628.66 2.22221e-14
6629.79 2.1977e-14
6630.92 2.17534e-14
6632.05 2.14795e-14
6633.18 2.12099e-14
6634.31 2.09432e-14
6635.44 2.0685e-14
6636.57 2.03851e-14
6637.7 2.01173e-14
6638.83 1.98099e-14
6639.96 1.95908e-14
6641.09 1.93518e-14
6642.22 1.91685e-14
6643.35 1.89703e-14
6644.48 1.88105e-14
6645.61 1.87102e-14
6646.74 1.86566e-14
6647.87 1.863e-14
6649.0 1.85737e-14
6650.13 1.84916e-14
6651.26 1.83726e-14
6652.39 1.82255e-14
6653.52 1.80562e-14
6654.65 1.78656e-14
6655.78 1.76809e-14
6656.91 1.75124e-14
6658.04 1.73964e-14
6659.17 1.73098e-14
6660.3 1.72503e-14
6661.43 1.71903e-14
6662.56 1.70969e-14
6663.69 1.69622e-14
6664.82 1.67895e-14
6665.95 1.66361e-14
6667.08 1.64802e-14
6668.21 1.63454e-14
6669.34 1.62397e-14
6670.47 1.6141e-14
6671.6 1.60443e-14
6672.73 1.59726e-14
6673.86 1.58825e-14
6674.99 1.58053e-14
6676.12 1.56902e-14
6677.25 1.56127e-14
6678.38 1.55774e-14
6679.51 1.55246e-14
6680.64 1.54549e-14
6681.77 1.53573e-14
6682.9 1.52689e-14
6684.03 1.51751e-14
6685.16 1.50685e-14
6686.29 1.49563e-14
6687.42 1.48402e-14
6688.55 1.47356e-14
6689.68 1.46643e-14
6690.81 1.45822e-14
6691.94 1.44909e-14
6693.07 1.43939e-14
6694.2 1.42884e-14
6695.33 1.41834e-14
6696.46 1.41138e-14
6697.59 1.41088e-14
6698.72 1.41542e-14
6699.85 1.41966e-14
6700.98 1.42188e-14
6702.11 1.42085e-14
6703.24 1.42053e-14
6704.37 1.4199e-14
6705.5 1.42325e-14
6706.63 1.42664e-14
6707.76 1.43776e-14
6708.89 1.45206e-14
6710.02 1.47159e-14
6711.15 1.49248e-14
6712.28 1.51873e-14
6713.41 1.54583e-14
6714.54 1.57234e-14
6715.67 1.59528e-14
6716.8 1.61385e-14
6717.93 1.62556e-14
6719.06 1.6217e-14
6720.19 1.60871e-14
6721.32 1.59101e-14
6722.45 1.57497e-14
6723.58 1.58024e-14
6724.71 1.61018e-14
6725.84 1.64797e-14
6726.97 1.6564e-14
6728.1 1.66731e-14
6729.23 1.67888e-14
6730.36 1.68751e-14
6731.49 1.68883e-14
6732.62 1.6815e-14
6733.75 1.66307e-14
6734.88 1.63299e-14
6736.01 1.5955e-14
6737.14 1.55102e-14
6738.27 1.50913e-14
6739.4 1.47039e-14
6740.52 1.44783e-14
6741.65 1.42716e-14
6742.78 1.41065e-14
6743.91 1.38894e-14
6745.04 1.37497e-14
6746.17 1.367e-14
6747.3 1.36452e-14
6748.43 1.35961e-14
6749.56 1.35241e-14
6750.69 1.34638e-14
6751.82 1.34368e-14
6752.95 1.34371e-14
6754.08 1.34499e-14
6755.21 1.34252e-14
6756.34 1.33839e-14
6757.47 1.33369e-14
6758.6 1.32647e-14
6759.73 1.31861e-14
6760.86 1.31202e-14
6761.99 1.30333e-14
6763.12 1.29509e-14
6764.25 1.28996e-14
6765.38 1.28798e-14
6766.51 1.28427e-14
6767.64 1.27855e-14
6768.77 1.27406e-14
6769.9 1.27349e-14
6771.03 1.2752e-14
6772.16 1.27638e-14
6773.29 1.27346e-14
6774.42 1.27231e-14
6775.55 1.27575e-14
6776.68 1.28439e-14
6777.81 1.29059e-14
6778.94 1.29047e-14
6780.07 1.28533e-14
6781.2 1.27997e-14
6782.33 1.2765e-14
6783.46 1.27541e-14
6784.59 1.27554e-14
6785.72 1.27595e-14
6786.85 1.27412e-14
6787.98 1.27074e-14
6789.11 1.26221e-14
6790.24 1.25593e-14
6791.37 1.25404e-14
6792.5 1.2562e-14
6793.63 1.26039e-14
6794.76 1.26513e-14
6795.89 1.27026e-14
6797.02 1.27788e-14
6798.15 1.28157e-14
6799.28 1.28464e-14
6800.41 1.28803e-14
6801.54 1.29413e-14
6802.67 1.29752e-14
6803.8 1.29693e-14
6804.93 1.29824e-14
6806.06 1.29836e-14
6807.19 1.29575e-14
6808.32 1.29468e-14
6809.45 1.29787e-14
6810.58 1.30232e-14
6811.71 1.30319e-14
6812.84 1.29684e-14
6813.97 1.29116e-14
6815.1 1.28909e-14
6816.23 1.28881e-14
6817.36 1.28732e-14
6818.49 1.28482e-14
6819.62 1.28171e-14
6820.75 1.28137e-14
6821.88 1.28372e-14
6823.01 1.30111e-14
6824.14 1.32701e-14
6825.27 1.34961e-14
6826.4 1.34227e-14
6827.53 1.3346e-14
6828.66 1.32207e-14
6829.79 1.30983e-14
6830.92 1.30078e-14
6832.05 1.29471e-14
6833.18 1.2928e-14
6834.31 1.29254e-14
6835.44 1.29046e-14
6836.57 1.28823e-14
6837.7 1.28569e-14
6838.83 1.28737e-14
6839.96 1.28983e-14
6841.09 1.29521e-14
6842.22 1.30416e-14
6843.35 1.31325e-14
6844.48 1.31977e-14
6845.61 1.32244e-14
6846.74 1.32109e-14
6847.87 1.31899e-14
6849.0 1.31878e-14
6850.13 1.32181e-14
6851.26 1.3228e-14
6852.39 1.32248e-14
6853.52 1.32532e-14
6854.65 1.32688e-14
6855.78 1.31788e-14
6856.91 1.30829e-14
6858.04 1.29939e-14
6859.17 1.29097e-14
6860.3 1.28277e-14
6861.43 1.27627e-14
6862.56 1.27733e-14
6863.69 1.28847e-14
6864.82 1.30324e-14
6865.95 1.31306e-14
6867.08 1.31653e-14
6868.21 1.31918e-14
6869.34 1.32667e-14
6870.47 1.33327e-14
6871.6 1.33445e-14
6872.73 1.33013e-14
6873.86 1.32926e-14
6874.99 1.32719e-14
6876.12 1.32452e-14
6877.25 1.32493e-14
6878.38 1.32513e-14
6879.5 1.31955e-14
6880.63 1.31142e-14
6881.76 1.30414e-14
6882.89 1.29966e-14
6884.02 1.2998e-14
6885.15 1.30581e-14
6886.28 1.3116e-14
6887.41 1.31571e-14
6888.54 1.31705e-14
6889.67 1.31219e-14
6890.8 1.30201e-14
6891.93 1.29161e-14
6893.06 1.2878e-14
6894.19 1.29052e-14
6895.32 1.29468e-14
6896.45 1.29344e-14
6897.58 1.28971e-14
6898.71 1.28261e-14
6899.84 1.27665e-14
6900.97 1.28407e-14
6902.1 1.30995e-14
6903.23 1.34063e-14
6904.36 1.34571e-14
6905.49 1.3428e-14
6906.62 1.33728e-14
6907.75 1.33379e-14
6908.88 1.33607e-14
6910.01 1.33867e-14
6911.14 1.33858e-14
6912.27 1.33767e-14
6913.4 1.33677e-14
6914.53 1.34059e-14
6915.66 1.34708e-14
6916.79 1.35379e-14
6917.92 1.35785e-14
6919.05 1.36005e-14
6920.18 1.36048e-14
6921.31 1.36621e-14
6922.44 1.37364e-14
6923.57 1.37694e-14
6924.7 1.37277e-14
6925.83 1.36527e-14
6926.96 1.36332e-14
6928.09 1.36778e-14
6929.22 1.37328e-14
6930.35 1.37122e-14
6931.48 1.36655e-14
6932.61 1.36163e-14
6933.74 1.36238e-14
6934.87 1.36304e-14
6936.0 1.3633e-14
6937.13 1.36068e-14
6938.26 1.36189e-14
6939.39 1.36093e-14
6940.52 1.35942e-14
6941.65 1.35116e-14
6942.78 1.3458e-14
6943.91 1.3508e-14
6945.04 1.36186e-14
6946.17 1.3676e-14
6947.3 1.36331e-14
6948.43 1.35217e-14
6949.56 1.34364e-14
6950.69 1.34176e-14
6951.82 1.3438e-14
6952.95 1.34863e-14
6954.08 1.35566e-14
6955.21 1.36377e-14
6956.34 1.36846e-14
6957.47 1.36726e-14
6958.6 1.36114e-14
6959.73 1.35623e-14
6960.86 1.3565e-14
6961.99 1.3641e-14
6963.12 1.37324e-14
6964.25 1.37989e-14
6965.38 1.38126e-14
6966.51 1.37935e-14
6967.64 1.38145e-14
6968.77 1.38552e-14
6969.9 1.39099e-14
6971.03 1.38829e-14
6972.16 1.38082e-14
6973.29 1.37516e-14
6974.42 1.37324e-14
6975.55 1.37213e-14
6976.68 1.37199e-14
6977.81 1.37567e-14
6978.94 1.37898e-14
6980.07 1.37888e-14
6981.2 1.37635e-14
6982.33 1.37101e-14
6983.46 1.37149e-14
6984.59 1.37609e-14
6985.72 1.38182e-14
6986.85 1.38189e-14
6987.98 1.38152e-14
6989.11 1.37625e-14
6990.24 1.372e-14
6991.37 1.36586e-14
6992.5 1.3606e-14
6993.63 1.35829e-14
6994.76 1.35963e-14
6995.89 1.35949e-14
6997.02 1.35788e-14
6998.15 1.35714e-14
6999.28 1.35832e-14
7000.41 1.35895e-14
7001.54 1.36016e-14
7002.67 1.36153e-14
7003.8 1.36248e-14
7004.93 1.36613e-14
7006.06 1.37337e-14
7007.19 1.38438e-14
7008.32 1.39318e-14
7009.45 1.40028e-14
7010.58 1.3996e-14
7011.71 1.39458e-14
7012.84 1.38662e-14
7013.97 1.37779e-14
7015.1 1.37175e-14
7016.23 1.36288e-14
7017.35 1.35423e-14
7018.48 1.3454e-14
7019.61 1.34198e-14
7020.74 1.34075e-14
7021.87 1.34279e-14
7023.0 1.3456e-14
7024.13 1.34924e-14
7025.26 1.35171e-14
7026.39 1.35507e-14
7027.52 1.35826e-14
7028.65 1.36105e-14
7029.78 1.3622e-14
7030.91 1.36073e-14
7032.04 1.35891e-14
7033.17 1.35799e-14
7034.3 1.3619e-14
7035.43 1.36999e-14
7036.56 1.3817e-14
7037.69 1.39319e-14
7038.82 1.40545e-14
7039.95 1.41645e-14
7041.08 1.41863e-14
7042.21 1.40454e-14
7043.34 1.37541e-14
7044.47 1.35204e-14
7045.6 1.34736e-14
7046.73 1.34549e-14
7047.86 1.34464e-14
7048.99 1.34633e-14
7050.12 1.34729e-14
7051.25 1.34657e-14
7052.38 1.3449e-14
7053.51 1.34598e-14
7054.64 1.34889e-14
7055.77 1.35244e-14
7056.9 1.35473e-14
7058.03 1.35397e-14
7059.16 1.35096e-14
7060.29 1.34994e-14
7061.42 1.35241e-14
7062.55 1.35903e-14
7063.68 1.36325e-14
7064.81 1.36385e-14
7065.94 1.35881e-14
7067.07 1.35312e-14
7068.2 1.35098e-14
7069.33 1.35274e-14
7070.46 1.3574e-14
7071.59 1.36131e-14
7072.72 1.36391e-14
7073.85 1.36392e-14
7074.98 1.36475e-14
7076.11 1.36419e-14
7077.24 1.35457e-14
7078.37 1.34164e-14
7079.5 1.33054e-14
7080.63 1.32392e-14
7081.76 1.32052e-14
7082.89 1.31912e-14
7084.02 1.31491e-14
7085.15 1.31033e-14
7086.28 1.3115e-14
7087.41 1.3156e-14
7088.54 1.31719e-14
7089.67 1.31298e-14
7090.8 1.30384e-14
7091.93 1.29617e-14
7093.06 1.29062e-14
7094.19 1.28661e-14
7095.32 1.28599e-14
7096.45 1.28467e-14
7097.58 1.28114e-14
7098.71 1.27559e-14
7099.84 1.2677e-14
7100.97 1.26246e-14
7102.1 1.26517e-14
7103.23 1.27534e-14
7104.36 1.28987e-14
7105.49 1.29801e-14
7106.62 1.30408e-14
7107.75 1.30368e-14
7108.88 1.30265e-14
7110.01 1.30126e-14
7111.14 1.29599e-14
7112.27 1.28859e-14
7113.4 1.28039e-14
7114.53 1.27101e-14
7115.66 1.26225e-14
7116.79 1.25373e-14
7117.92 1.24985e-14
7119.05 1.25312e-14
7120.18 1.25995e-14
7121.31 1.27007e-14
7122.44 1.28077e-14
7123.57 1.2872e-14
7124.7 1.28744e-14
7125.83 1.28366e-14
7126.96 1.28219e-14
7128.09 1.28605e-14
7129.22 1.29083e-14
7130.35 1.29476e-14
7131.48 1.30173e-14
7132.61 1.30693e-14
7133.74 1.31359e-14
7134.87 1.31606e-14
7136.0 1.31731e-14
7137.13 1.3143e-14
7138.26 1.30997e-14
7139.39 1.30067e-14
7140.52 1.29084e-14
7141.65 1.2834e-14
7142.78 1.27811e-14
7143.91 1.27481e-14
7145.04 1.27192e-14
7146.17 1.26609e-14
7147.3 1.25817e-14
7148.43 1.25317e-14
7149.56 1.25013e-14
7150.69 1.24993e-14
7151.81 1.2466e-14
7152.94 1.24194e-14
7154.08 1.23621e-14
7155.21 1.23258e-14
7156.33 1.23228e-14
7157.46 1.23348e-14
7158.59 1.23545e-14
7159.72 1.23632e-14
7160.85 1.23617e-14
7161.98 1.2366e-14
7163.11 1.23762e-14
7164.24 1.23977e-14
7165.37 1.24109e-14
7166.5 1.24119e-14
7167.63 1.24251e-14
7168.76 1.24391e-14
7169.89 1.24641e-14
7171.02 1.25107e-14
7172.15 1.25345e-14
7173.28 1.25287e-14
7174.41 1.25359e-14
7175.54 1.25395e-14
7176.67 1.25332e-14
7177.8 1.24949e-14
7178.93 1.2462e-14
7180.06 1.24426e-14
7181.19 1.2456e-14
7182.32 1.2435e-14
7183.45 1.2395e-14
7184.58 1.2344e-14
7185.71 1.22963e-14
7186.84 1.22463e-14
7187.97 1.21992e-14
7189.1 1.21705e-14
7190.23 1.21745e-14
7191.36 1.22184e-14
7192.49 1.22842e-14
7193.62 1.23451e-14
7194.75 1.23757e-14
7195.88 1.23554e-14
7197.01 1.23316e-14
7198.14 1.23706e-14
7199.27 1.24671e-14
7200.4 1.25545e-14
7201.53 1.25624e-14
7202.66 1.25001e-14
7203.79 1.24142e-14
7204.92 1.23863e-14
7206.05 1.24206e-14
7207.18 1.24702e-14
7208.31 1.25113e-14
7209.44 1.25098e-14
7210.57 1.25254e-14
7211.7 1.25558e-14
7212.83 1.25949e-14
7213.96 1.26109e-14
7215.09 1.2631e-14
7216.22 1.26749e-14
7217.35 1.27499e-14
7218.48 1.27856e-14
7219.61 1.27419e-14
7220.74 1.26705e-14
7221.87 1.26079e-14
7223.0 1.25402e-14
7224.13 1.24883e-14
7225.26 1.24606e-14
7226.39 1.24852e-14
7227.52 1.25519e-14
7228.65 1.26065e-14
7229.78 1.26368e-14
7230.91 1.26256e-14
7232.04 1.2623e-14
7233.17 1.2617e-14
7234.3 1.26096e-14
7235.43 1.25534e-14
7236.56 1.25137e-14
7237.69 1.25722e-14
7238.82 1.263e-14
7239.95 1.26261e-14
7241.08 1.2584e-14
7242.21 1.25381e-14
7243.34 1.25273e-14
7244.47 1.25252e-14
7245.6 1.25072e-14
7246.73 1.24713e-14
7247.86 1.24531e-14
7248.99 1.24797e-14
7250.12 1.25225e-14
7251.25 1.25858e-14
7252.38 1.27358e-14
7253.51 1.28443e-14
7254.64 1.2915e-14
7255.77 1.294e-14
7256.9 1.29869e-14
7258.03 1.30259e-14
7259.16 1.30521e-14
7260.29 1.3047e-14
7261.42 1.3041e-14
7262.55 1.30551e-14
7263.68 1.30742e-14
7264.81 1.30812e-14
7265.94 1.30869e-14
7267.07 1.31226e-14
7268.2 1.31883e-14
7269.33 1.32788e-14
7270.46 1.33346e-14
7271.59 1.33051e-14
7272.72 1.32488e-14
7273.85 1.31739e-14
7274.98 1.30864e-14
7276.11 1.30343e-14
7277.24 1.29209e-14
7278.37 1.27633e-14
7279.5 1.26209e-14
7280.63 1.26384e-14
7281.76 1.26943e-14
7282.89 1.27287e-14
7284.02 1.2707e-14
7285.15 1.26603e-14
7286.28 1.26413e-14
7287.41 1.271e-14
7288.54 1.27925e-14
7289.67 1.27797e-14
7290.79 1.26911e-14
7291.92 1.25719e-14
7293.05 1.24882e-14
7294.18 1.24765e-14
7295.31 1.25083e-14
7296.44 1.24729e-14
7297.57 1.23761e-14
7298.7 1.22424e-14
7299.83 1.2172e-14
7300.96 1.22429e-14
7302.09 1.23829e-14
7303.22 1.2489e-14
7304.35 1.25798e-14
7305.48 1.26007e-14
7306.61 1.2634e-14
7307.74 1.27093e-14
7308.87 1.28204e-14
7310.0 1.29461e-14
7311.13 1.30588e-14
7312.26 1.3134e-14
7313.39 1.31867e-14
7314.52 1.32206e-14
7315.65 1.32588e-14
7316.78 1.32715e-14
7317.91 1.32725e-14
7319.04 1.32289e-14
7320.17 1.31598e-14
7321.3 1.3091e-14
7322.43 1.3069e-14
7323.56 1.3068e-14
7324.69 1.30506e-14
7325.82 1.30284e-14
7326.95 1.30424e-14
7328.08 1.30997e-14
7329.21 1.31718e-14
7330.34 1.31675e-14
7331.47 1.31216e-14
7332.6 1.30789e-14
7333.73 1.30746e-14
7334.86 1.30326e-14
7335.99 1.29758e-14
7337.12 1.29483e-14
7338.25 1.29742e-14
7339.38 1.29712e-14
7340.51 1.29262e-14
7341.64 1.28488e-14
7342.77 1.28026e-14
7343.9 1.27741e-14
7345.03 1.27664e-14
7346.16 1.27501e-14
7347.29 1.27454e-14
7348.42 1.27733e-14
7349.55 1.28503e-14
7350.68 1.29718e-14
7351.81 1.30746e-14
7352.94 1.31237e-14
7354.07 1.30911e-14
7355.2 1.30171e-14
7356.33 1.29397e-14
7357.46 1.28814e-14
7358.59 1.28441e-14
7359.72 1.28336e-14
7360.85 1.28181e-14
7361.98 1.28065e-14
7363.11 1.27792e-14
7364.24 1.27066e-14
7365.37 1.26234e-14
7366.5 1.25538e-14
7367.63 1.25638e-14
7368.76 1.26072e-14
7369.89 1.26115e-14
7371.02 1.25809e-14
7372.15 1.24957e-14
7373.28 1.24473e-14
7374.41 1.24769e-14
7375.54 1.24987e-14
7376.67 1.24739e-14
7377.8 1.24273e-14
7378.93 1.24058e-14
7380.06 1.24194e-14
7381.19 1.24455e-14
7382.32 1.24185e-14
7383.45 1.2341e-14
7384.58 1.22356e-14
7385.71 1.21768e-14
7386.84 1.21344e-14
7387.97 1.21591e-14
7389.1 1.21791e-14
7390.23 1.25317e-14
7391.36 1.28747e-14
7392.49 1.30822e-14
7393.62 1.31431e-14
7394.75 1.32334e-14
7395.88 1.33007e-14
7397.01 1.33649e-14
7398.14 1.34001e-14
7399.27 1.34484e-14
7400.4 1.34575e-14
7401.53 1.34412e-14
7402.66 1.34111e-14
7403.79 1.33781e-14
7404.92 1.33547e-14
7406.05 1.33562e-14
7407.18 1.33508e-14
7408.31 1.33359e-14
7409.44 1.33188e-14
7410.57 1.33001e-14
7411.7 1.32956e-14
7412.83 1.33055e-14
7413.96 1.33326e-14
7415.09 1.3376e-14
7416.22 1.34559e-14
7417.35 1.34937e-14
7418.48 1.35033e-14
7419.61 1.34701e-14
7420.74 1.34319e-14
7421.87 1.33758e-14
7423.0 1.33136e-14
7424.13 1.32897e-14
7425.26 1.33328e-14
7426.39 1.34302e-14
7427.52 1.35486e-14
7428.65 1.36442e-14
7429.77 1.36913e-14
7430.9 1.37107e-14
7432.03 1.37332e-14
7433.16 1.37529e-14
7434.29 1.3738e-14
7435.42 1.37177e-14
7436.55 1.36901e-14
7437.68 1.3634e-14
7438.81 1.35719e-14
7439.94 1.35265e-14
7441.07 1.34875e-14
7442.2 1.34772e-14
7443.33 1.34785e-14
7444.46 1.34616e-14
7445.59 1.3464e-14
7446.72 1.351e-14
7447.85 1.35996e-14
7448.98 1.36861e-14
7450.11 1.37543e-14
7451.24 1.37533e-14
7452.37 1.37465e-14
7453.5 1.37551e-14
7454.63 1.38082e-14
7455.76 1.38736e-14
7456.89 1.39713e-14
